FID,region,cut,region_1,ine,comuna,provincia,shape_leng,cont,shape_le_1,shape_area,Shape__Area,Shape__Length
10121,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,1523.28145114,0,1523.25119291,148383.03374,366491.90625,2393.19862073952
10122,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,341.084833942,0,341.077992593,8342.66106898,20604.796875,535.871842292102
10123,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,2192.68890377,0,2192.64086753,274905.691291,679685.375,3445.91195877205
10124,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,449.29549916,0,449.286337763,14462.7021751,35718.08203125,706.056788116088
10125,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,3316.01582626,0,3315.9459549,425400.962279,1051831.22265625,5213.92380139142
10126,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,364.962721515,0,364.952788191,9415.20126993,23258.75390625,573.652862131364
10127,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,307.969486792,0,307.961425124,6817.57375179,16825.2890625,483.678330469433
10128,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,324.444627863,0,324.43986184,7424.94138993,18324.55859375,509.601446267619
10129,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,411.871958746,0,411.862655188,12084.8772915,29849.1015625,647.142597511541
10130,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,449.385164018,0,449.37413193,14817.6334516,36605.08984375,706.225424911274
10131,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,307.817270219,0,307.811763595,7005.15778229,17289.03125,483.5829997559
10132,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,471.003613837,0,470.991003082,15805.8783961,39041.796875,740.21193374436
10133,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,346.425694856,0,346.419765153,8752.63478546,21619.85546875,544.479539716821
10134,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,412.571501,0,412.563486386,12616.2151205,31166.328125,648.432834804208
10135,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,482.131469594,0,482.124862514,15280.702297,37781.25390625,757.979106942911
10136,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,11203.371188,0,11203.1289692,7447175.34276,18438103.75,17627.0116961006
10137,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,380.95290497,0,380.945949923,10346.8842574,25614.33984375,599.164463749089
10138,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,517.642601879,0,517.631003596,17540.7546731,43371.21484375,813.505784270517
10139,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,2373.94900932,0,2373.89950347,279302.603148,690666.91015625,3730.19498653809
10140,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,539.175244335,0,539.164646009,21386.4980617,52895.5390625,847.773495687902
10141,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,470.004132456,0,469.993574532,16447.9318956,40599.66796875,738.287342392078
10142,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,526.458297613,0,526.447025474,15738.970929,38918.390625,828.232153325302
10143,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,386.572848027,0,386.565951662,10894.1147801,26915.63671875,607.7724506583
10144,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,439.826966917,0,439.819427553,14490.7147065,35803.24609375,691.42302399279
10145,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,437.230496624,0,437.221631516,14470.7381581,35861.453125,688.190435273055
10146,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,466.262620172,0,466.252210188,15370.616427,37942.515625,732.314766869037
10147,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,10467.120023,0,10466.8892447,4178308.00246,10339577.6367188,16466.3812697003
10148,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,459.079025124,0,459.069935505,14952.6994093,36971.20703125,721.737176706209
10149,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,404.335732626,0,404.325816008,12445.5119288,30782.1875,635.906895095139
10150,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,833.037602754,0,833.019350262,49229.0287632,122008.7421875,1311.2332633099
10151,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,485.468071562,0,485.459928198,17577.3344554,43475.109375,763.526524551071
10152,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,451.246066584,0,451.23597664,15059.9883402,37240.19140625,709.54972563781
10153,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,640.72986638,0,640.717089164,27886.3160056,68950.703125,1006.96848983354
10154,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,437.990357719,0,437.981619155,14234.7098443,35136.8359375,687.974937368964
10155,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,208.42704143,0,208.419362841,72.3422977681,190.35546875,337.803357325345
10156,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,8635.38615966,0,8635.18921725,4169988.43545,10958476.5664063,14000.9790386723
10157,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,5973.1700043,0,5973.03194497,1459227.82579,3836249.734375,9689.47291195495
10158,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,12743.8713888,0,12743.5744284,7999753.44463,21025164.6757813,20661.1668510439
10159,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,1130.73971519,0,1130.71370946,91540.5964952,240632.09375,1832.72110290995
10160,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,2066.30294752,0,2066.2550093,261625.543289,687822.921875,3351.13309687664
10161,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,2129.24157227,0,2129.19310666,227822.777916,598836.140625,3451.56885824088
10162,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,1139.71237669,0,1139.68459025,94951.7805368,249646.98828125,1847.72144280005
10163,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,2484.11499007,0,2484.05519637,354487.311873,933799.71875,4032.41778022853
10164,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,2262.23441791,0,2262.18104148,307528.64865,808890.9140625,3670.47907082029
10165,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,711.938460246,0,711.924083274,32326.5713196,85162.61328125,1155.29204273367
10166,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,6958.22261217,0,6958.06036163,2916494.84046,7670243.63671875,11284.8105849396
10167,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,806.323721106,0,806.304809942,33895.1727325,89301.62890625,1308.04518749982
10168,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,8565.38576116,0,8565.18159434,1796893.76304,4727032.30859375,13895.4362430173
10169,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,789.905035657,0,789.886978825,36184.9569104,95340.21875,1282.59210801283
10170,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,749.574895168,0,749.558025134,38287.5747845,100990.21484375,1217.88714863892
10171,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,849.292508265,0,849.27365482,51020.7124117,134074.0625,1376.54984140809
10172,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,1428.30952621,0,1428.27429759,142654.598296,375896,2318.65567540927
10173,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,965.633671365,0,965.611182455,62325.3602985,164244.890625,1567.9090417724
10174,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,2482.15462763,0,2482.09685608,421034.048277,1107631.484375,4025.71802253326
10175,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,1909.34539179,0,1909.29936157,157202.519575,413385.56640625,3094.4875026355
10176,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,1430.89187768,0,1430.8592011,103234.290681,271638.421875,2321.36912354359
10177,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,623.905726236,0,623.8906705,19033.6177439,50161.68359375,1012.7646272643
10178,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,840.533136119,0,840.515274489,52540.4764788,138199.609375,1363.14603320308
10179,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,1430.9019115,0,1430.86810301,123018.568672,323420.99609375,2319.86725638423
10180,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,4115.80693588,0,4115.7113254,620248.694185,1632194.7265625,6680.48299359241
10181,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,114.719000923,0,114.718515297,137.556632855,361.4453125,186.157506179869
10182,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,2104.63153652,0,2104.58225193,203214.800654,534729.7109375,3413.56941298839
10183,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,6259.74716001,0,6259.59952515,1673498.65903,4402703.62109375,10155.5249606035
10184,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,882.67330508,0,882.651336049,44224.2824759,116382.171875,1431.62058308565
10185,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,18338.9237424,0,18338.4979092,8720606.28662,22947536.65625,29749.3505104444
10186,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,3392.71408205,0,3392.63715109,752083.246468,1985120.359375,5513.48929957343
10187,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,1576.28481487,0,1576.24765824,142369.314557,374772.73828125,2558.21270093789
10188,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,7428.82370836,0,7428.65205091,2217903.22009,5838236.8828125,12052.2289257397
10189,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,648.936140108,0,648.919555255,28192.2673018,76387.62109375,1068.47692399699
10190,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,2517.69443657,0,2517.6342024,342503.785748,929297.32421875,4147.30963360141
10191,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,1628.6379723,0,1628.59630093,179538.545051,486207.7578125,2679.59655397999
10192,12,12103,XII,591,RIO VERDE,MAGALLANES,2120.18956517,0,2120.13526853,207682.320038,564595.02734375,3494.68713099374
10193,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,1307.96627177,0,1307.93366563,107909.022714,292159.171875,2151.71531262337
10194,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,1109.86408783,0,1109.83645533,62166.7445061,168453.21484375,1826.33356525749
10195,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,5288.50796186,0,5288.38004335,753906.189388,2044411.07421875,8703.03461963521
10196,12,12103,XII,591,RIO VERDE,MAGALLANES,32984.9909373,0,32984.1814665,37277267.1166,101522584.050781,54437.5932371291
10197,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,1943.59504168,0,1943.545187,104325.990824,282726.08203125,3198.06447544486
10198,12,12103,XII,591,RIO VERDE,MAGALLANES,2551.3073942,0,2551.24664316,302145.544877,821595.94140625,4207.29304492298
10199,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,3036.69941859,0,3036.63027441,307279.885709,833331.1796875,5000.72939854041
10200,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,1831.11903543,0,1831.07735441,138360.445907,374937.734375,3012.41569822601
10201,12,12103,XII,591,RIO VERDE,MAGALLANES,3211.94252426,0,3211.86550138,570178.300628,1550654.859375,5297.26637729894
10202,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,950.802901561,0,950.780338612,57848.4394668,156743.203125,1565.66563139788
10203,12,12103,XII,591,RIO VERDE,MAGALLANES,2654.60692589,0,2654.54390965,494692.438181,1345637.359375,4376.8381199449
10204,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,5105.02868005,0,5104.90381687,1192206.68598,3235998.2265625,8408.72092687346
10205,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,2521.86318098,0,2521.80158627,277055.92175,751189.52734375,4149.75486883042
10206,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,1427.28947338,0,1427.25295644,140498.557253,381233.1015625,2350.44210611892
10207,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,718.17903296,0,718.163098676,32632.0308808,89009.1875,1186.43014941832
10208,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,829.857251938,0,829.838319793,50416.0549111,136601.7734375,1366.10240188119
10209,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,822.341952593,0,822.319717709,39796.6300962,107802.85546875,1352.61553792939
10210,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,427.630948514,0,427.619947636,12509.1859775,33901.41796875,703.746911112395
10211,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,490.980532399,0,490.96716405,13626.4683633,36924.00390625,808.074675069138
10212,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,3579.38217661,0,3579.29802562,389331.85578,1056136.546875,5894.83691613102
10213,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,641.857670423,0,641.840684957,25113.5746294,68506.48046875,1060.20620107318
10214,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,37169.6742391,0,37168.772259,14717310.9791,40015290.109375,61292.4342031618
10215,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,3880.6145641,0,3880.51926756,773068.975695,2098498.45703125,6394.65659660186
10216,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,546.487765899,0,546.475523337,14549.6181751,39690.1640625,902.68887857502
10217,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,1507.6168836,0,1507.57785059,101902.615456,276407.3984375,2481.08488488594
10218,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,1414.72791438,0,1414.69202805,130976.567477,355517.17578125,2330.14639807463
10219,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,1299.12923616,0,1299.09947958,95112.4304319,258143.41796875,2138.8742686684
10220,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,6895.69530766,0,6895.52423714,1335895.02574,3624700.98828125,11357.1313946509
10221,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,746.949048339,0,746.929428145,38203.5125197,103478.66015625,1229.25765321887
10222,12,12103,XII,591,RIO VERDE,MAGALLANES,5205.82138856,0,5205.69567084,1039819.56038,2828988.1015625,8584.47524019655
10223,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,505.096524249,0,505.086339005,15945.6727009,43223,831.406876384876
10224,12,12401,XII,585,NATALES,ULTIMA ESPERANZA,517.232969025,0,517.217759534,202.727192839,586.0390625,880.080931911406
10225,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,2705.30710595,0,2705.23883367,304144.522406,874987.66796875,4586.50636144307
10226,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1913.36769635,0,1913.3165456,177936.845531,512116.09375,3244.8135062398
10227,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,2129.63301656,0,2129.57682602,198518.859007,572730.25390625,3616.02070478808
10228,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,689.54261913,0,689.525111854,29487.6379484,84994.98046875,1170.25311957151
10229,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1356.14780432,0,1356.11304471,109717.148212,316415.1640625,2303.58799639211
10230,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,871.850474753,0,871.828823866,48905.315547,140696.953125,1479.25333896772
10231,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,925.689658863,0,925.664652665,1193.78650869,3449.83984375,1574.43281543459
10232,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1793.63356909,0,1793.58909479,140183.995236,403352.5859375,3041.36157042556
10233,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,950.307519718,0,950.284087134,59991.8010461,172689.26171875,1611.64052497213
10234,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,293.885007325,0,293.877400879,366.093192448,1058.14453125,499.841336147593
10235,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,70.3210253914,0,70.3202137132,192.525952303,556.4765625,119.469780977022
10236,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,13.7089494136,0,13.7068976105,6.1193177599,17.68359375,23.2857494466731
10237,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,274.551605816,0,274.545083278,886.983232297,2563.8203125,466.926321004365
10238,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,11898.9722965,0,11898.6628814,4136180.33875,11933494.09375,20220.2537874525
10239,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1332.6347685,0,1332.5993527,108140.183766,311210.75,2260.77550475395
10240,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,9909.66493466,0,9909.40492085,3408282.83508,9815203.06640625,16813.9924538925
10241,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,858.528543487,0,858.507110834,52019.4657243,149995.68359375,1458.29784019974
10242,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,513.42109632,0,513.408603035,18718.8183007,54059.50390625,872.347485025065
10243,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,2869.42407732,0,2869.34859757,492554.415055,1417851.6796875,4868.45896304135
10244,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,387.230058588,0,387.22183325,10074.9531935,29097.37109375,657.868802914199
10245,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,904.875764665,0,904.852755571,36623.7737819,105623.62109375,1535.66977998653
10246,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,4131.05336484,0,4130.94810215,777203.571498,2238966.3203125,7008.85729033041
10247,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,4577.16405379,0,4577.04636689,984197.289368,2839536.35546875,7772.7897340664
10248,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,986.24401309,0,986.217442995,44965.4054199,129462.421875,1672.02879598379
10249,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1839.23522838,0,1839.18745547,229280.733907,660426.45703125,3121.73275382546
10250,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,9650.48665596,0,9650.23259248,3525839.08981,10161395.40625,16376.8053558255
10251,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,1539.55208748,0,1539.51241707,119115.372652,343731.671875,2616.66283244126
10252,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,2176.17958325,0,2176.1227783,232224.770052,669080.44140625,3694.00134767866
10253,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,2660.7730676,0,2660.70311664,284686.739759,820389.8828125,4517.1058210621
10254,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,560.911024867,0,560.896536766,17414.6385207,50170.10546875,951.518483764008
10255,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,8428.27640354,0,8428.05578847,2566896.74637,7414612.796875,14330.4280207344
10256,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,944.71203701,0,944.688930264,50855.6381492,146506.0859375,1602.76030257198
10257,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,23345.9937254,0,23345.3862599,19432564.9158,56306965.4921875,39756.4102505506
10258,12,12101,XII,590,PUNTA ARENAS,MAGALLANES,754.80851181,0,754.789088362,37907.9852596,109257.33984375,1281.86204679724
10259,12,12201,XII,600,CABO DE HORNOS,ANTARTICA CHILENA,8375.88996349,0,8375.66317993,3861258.64762,11614973.703125,14524.1811670612
10260,12,12201,XII,600,CABO DE HORNOS,ANTARTICA CHILENA,10917.2302279,0,10916.9389394,5246066.04625,15794827.1132813,18937.8487873712
10261,12,12201,XII,600,CABO DE HORNOS,ANTARTICA CHILENA,234031.589462,0,234025.26112,571311630.924,1729168099.10938,406951.624041949
10262,12,12201,XII,600,CABO DE HORNOS,ANTARTICA CHILENA,202518.613939,0,202513.128435,256670311.43,774874388.589844,351835.072240398
10263,12,12201,XII,600,CABO DE HORNOS,ANTARTICA CHILENA,16454.157603,0,16453.7135508,7597047.73214,22905202.8632813,28551.6115591907
10264,12,12201,XII,600,CABO DE HORNOS,ANTARTICA CHILENA,5142.16598891,0,5142.02925481,1246297.75731,3758984.109375,8925.78184042952
10265,12,12201,XII,600,CABO DE HORNOS,ANTARTICA CHILENA,2905.5348013,0,2905.45727398,530769.428368,1601303.7734375,5046.23320354352
10266,12,12201,XII,600,CABO DE HORNOS,ANTARTICA CHILENA,1174.59592864,0,1174.56375064,94106.6395338,284022.1796875,2040.0671686627
10267,12,12201,XII,600,CABO DE HORNOS,ANTARTICA CHILENA,427805.978968,0,427794.34294,678060517.625,2060685561,745775.964583505
10268,12,12201,XII,600,CABO DE HORNOS,ANTARTICA CHILENA,24173.8511435,0,24173.1976323,22074545.9975,66686490.796875,41996.1482511913
10269,12,12201,XII,600,CABO DE HORNOS,ANTARTICA CHILENA,386034.832897,0,386024.26876,2511312842.81,7652092781.79688,673983.795164602
10270,12,12201,XII,600,CABO DE HORNOS,ANTARTICA CHILENA,2755.40359472,0,2755.32618022,432335.624986,1305405.10546875,4786.24691379942
10271,12,12201,XII,600,CABO DE HORNOS,ANTARTICA CHILENA,435.293847427,0,435.27901934,13485.3511061,40723.46875,756.41443228213
10272,12,12201,XII,600,CABO DE HORNOS,ANTARTICA CHILENA,1183.76324297,0,1183.73153473,84822.8453256,256184.7890625,2056.99101628163
10273,12,12201,XII,600,CABO DE HORNOS,ANTARTICA CHILENA,670.491652327,0,670.474802708,32475.5270728,98097.94921875,1165.47613815388
10274,12,12201,XII,600,CABO DE HORNOS,ANTARTICA CHILENA,714.339000592,0,714.321312502,36640.3818841,110667.80859375,1241.24283089897
10275,12,12201,XII,600,CABO DE HORNOS,ANTARTICA CHILENA,1410916.02653,0,1410877.24206,4013178923.45,12314766270.9609,2473864.85737076
10276,12,12201,XII,600,CABO DE HORNOS,ANTARTICA CHILENA,1156.66011077,0,1156.62875647,100239.138155,302893.16796875,2010.41883258376
10277,12,12201,XII,600,CABO DE HORNOS,ANTARTICA CHILENA,3885.46102106,0,3885.35704203,892419.840787,2696297.1953125,6752.75557259448
10278,12,12201,XII,600,CABO DE HORNOS,ANTARTICA CHILENA,64765.3039998,0,64763.5424277,83823789.0658,253797046.992188,112693.727808909
10279,12,12201,XII,600,CABO DE HORNOS,ANTARTICA CHILENA,50669.8620548,0,50668.4885602,69195477.7983,209499356.09375,88141.1278739618
